row_id,query_company,query_city,query_state,severity,issue_codes,narrative
7925697,Spellers Freedom Foundation,Oceanside,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925698,Spina Bifida Clinic at Monroe Carell Jr. Children's Hospital at Vanderbilt,Nashville,TN,info,,No automated issues flagged; still spot-check for domain edge cases.
7925699,STEPR,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925711,Talkdesk,San Carlos,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925712,Talos,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925713,"TaskUs Holdings, Inc.",New Braunfels,TX,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925714,Taylor Law,Charleston,SC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925715,Team Offsite,Elk Grove,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925716,Texas Capital,Richardson,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7925717,TGL Golf Holding LLC,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925718,The Clark Legacy Music Group,Madeira Beach,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925719,The Doula Darcy,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925720,The Gilded Birds,Boston,MA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925721,The Oceantic Network,Towson,MD,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925722,The United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States and Canada,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925723,The Winsor School,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925724,Tidal Grow Agriscience,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925725,Tonies US,Fort Wayne,IN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925726,Towie Travel,Rumson,NJ,info,,No automated issues flagged; still spot-check for domain edge cases.
7925727,TRANSTEX LLC,Indianapolis,IN,info,,No automated issues flagged; still spot-check for domain edge cases.
7925728,Travel Journey KC,Atlanta,GA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925729,University of California at San Diego All Campus,Carlsbad,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925730,Veterinary Studay Groups Incorporated HQ,Duluth,GA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925731,VISTA Marketing Partners LLC,Indialantic,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925732,Waste Connections HQ,Fenton,MO,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925733,"Waterton Residential, LLC",,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925734,We Offsite,Confidential for now,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925735,Webconnex,Sacramento,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925759,Women’s Business Development Council,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925760,"Xylem, Inc.",Middletown,CT,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925761,Young Professionals Network,Merced,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925762,Adelante Partners Inc.,Pasadena,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925763,Corinthian Events,Newport,RI,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925764,CTM Global,Annapolis,MD,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925765,Envoyage Group,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925766,Global Site Select,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925767,Hop Skip Inc.,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925768,Institute of Scrap Recycling Industries d/b/a Recycled Materials Association,Galveston,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7925769,"KE Events, LLC",,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925770,Maritz Global Travel - PRIMARY,Nashville,TN,info,,No automated issues flagged; still spot-check for domain edge cases.
7925771,"Meeting Sources, Inc.",Phoenix,AZ,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9650; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925772,Moxi Events,Belton,MO,info,,No automated issues flagged; still spot-check for domain edge cases.
7925773,Plans in Paradise,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925774,Proof Experiences Inc.,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925775,Saint Vincent de Paul School,Nashville,TN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925776,Select Service,Salem,OR,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925777,T3 Sixty Event Group,Springhill,TN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925778,Trinity Travel Ltd,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925779,FPA of South Florida,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925786,The Longest Night Midwinter Masque,Fort Lauderdale,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925789,Dulles Region Sports,Addison,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7925797,Hotel Engine,Gaithersburg,MD,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925798,McLamore-Clark Margaret,Brooklyn,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7925799,Jim Thorpe High School,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925800,Crown Commercial Services,Makati,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925801,Crown Commercial Services,London,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925802,HBC Event Services (Hi-Po) Bethesda Premier Cup Tournament 9u-12u  BOYS,Makati City,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925803,HBC Event Services Bethesda Premier Cup Tournament 9u-12u GIRLS,Makati City,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925804,Henry Linda,Silver Spring,MD-Maryland,info,,No automated issues flagged; still spot-check for domain edge cases.
7925805,DMV Coaches Association,Washington,DC,info,,No automated issues flagged; still spot-check for domain edge cases.
7925806,Fastbreak.ai,Makati,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925807,25-0273b - SAI,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925808,Project Midwest @ Naptown Challenge,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925810,Montgomery County Government,Rockville,Md,info,,No automated issues flagged; still spot-check for domain edge cases.
7925811,MUB,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925812,Armada AI,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925813,Cho Megan,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925814,Capital One USCC AX Quarterly Planning,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925815,University of Alaska Anchorage/Women's Gymnastics,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925816,OneWell,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925817,JTAT ATAP,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925819,Vidoori,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925820,Alarm.com Security Forum,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925821,Data Surge,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925822,Global Learning Opportunities,Phoenix,AZ,info,,No automated issues flagged; still spot-check for domain edge cases.
7925823,TSA via CLC/Corpay - Snow storm support - DULLES,Anderson,SC,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925824,SPAN Parent Advocacy Network,Newark,NJ,info,,No automated issues flagged; still spot-check for domain edge cases.
7925825,SZNS Solutions,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925826,VytlOne,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925827,ETM Service Shanghai Limited,Shanghai,31-Shanghai,info,,No automated issues flagged; still spot-check for domain edge cases.
7925830,HMG Strategy,Fairfield,CT,info,,No automated issues flagged; still spot-check for domain edge cases.
7925831,FEDEX PREFERRED,Brooklyn,NY,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925832,Columbia Books & Information Services-Thompson Grants,Arlington,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925833,MCI Client Leader Meeting - DC,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925834,Online Bookings - WASSL,Cary,NC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925835,Online Bookings - WASSL,Purcellville,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925836,Online Bookings - WASSL,Millsboro,DE,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925837,Online Bookings - WASSL,ARDEN,NC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925838,Online Bookings - WASSL,Santa Ynez,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925839,Online Bookings - WASSL,South Charleston,WV,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925840,Opus Regulatory,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925841,RazorFlow,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925842,"NetImpact Strategies, Inc.",Herndon,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925843,Texas High School,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7925844,Mid-South Gifted Academy,Naucalpan,Estado de Mexico,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925845,Fonix Travel Agency,Odorheiu Secuiesc,HR,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925846,WPP Media,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7925849,USTA Mid-Atlantic Foundation,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925850,JOVEO,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925851,Turnaround Consulting,Detroit,MI,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925854,Halcyon Watson LLC,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925855,CCR Sports,Makati,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925856,JRC Integrated Systems,Arlington,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925857,Blue Ridge AV,Alexandria,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925858,Asmar Schor McKenna,Washington,DC,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9659; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925859,"Mosquito Management, LLC",Richmond,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925863,JOICY NAILS SPA,Ocala,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925868,"Marie Moran & Company, LLC",Oceanside,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925869,Integrated Professional Solutions,Richmond,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925870,Loudoun United,Leesburg,VA,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9733; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925871,Loudoun United,Naucalpan,Estado de Mexico,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9652; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925872,14U Junior Dawgs,Richmond,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925874,Threshers Lacrosse,Baltimore,MD,info,,No automated issues flagged; still spot-check for domain edge cases.
7925875,"Traveling Teams, Inc.",Makati,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925876,Morven Park,Naucalpan,Estado de Mexico,info,,No automated issues flagged; still spot-check for domain edge cases.
7925877,Tough2gether Foundation,Wamego,KS,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925878,Marvin Doors and Windows,Bloomington,MN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925879,The Great Estate Road Show,Toms River,NJ,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925880,Long Bridge Rail Project - Joint Venture,Pittsburgh,PA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925881,"American Contracting & Environmental Services, Inc.",Baltimore,MD,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925882,Partnership Entertainment,L Crescenta,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925883,KabaFusion,Boca Raton,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925884,Azerbaijani Women of America,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925887,The Apostolic Church International,Garrison,MD-Maryland,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925888,Visit Loudoun,New Orleans,LA,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9656; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7925889,Groups360,Elkridge,MD,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925890,Groups360,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925891,Groups360,Irvine,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925892,Groups360,Montgomery Village,MD,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925893,Groups360,Ocean City,MD,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925894,Groups360,Reston,VA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925895,Groups360,Atlanta,GA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925896,Trump National Golf Club Washington DC LLC,Seattle,WA-Washington,info,,No automated issues flagged; still spot-check for domain edge cases.
7925897,Nothing Bundt Cakes,Herndon,VA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925898,WGL Energy,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7925899,G2 Travel USA LTD,Tin Hau,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925900,T.White Parker,Reston,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925901,Dulles Region Meetings,Winchester,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7925902,OHCAL Mid-Atlantic,Miami,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7925903,OHCAL Mid-Atlantic,Milford,CT,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925904,OHCAL Mid-Atlantic,Knoxville,TN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7925905,HBC Event Services (Hi-Po) Bethesda Premier Cup Tournament 9u-12u  BOYS,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925906,HBC Event Services Bethesda Premier Cup Tournament 9u-12u GIRLS,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7925911,www.helmsbriscoe.com,Mill Creek,WA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7925912,ICON Sales Incentive Trip 2022,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
